cluster,neighbor,sil_width
2,6,0.13601739483741176
7,8,0.12578757619276848
4,3,0.11459349115933258
1,4,0.44773786426681644
7,5,0.2018005397251657
1,4,0.15016772881114493
1,4,-1.8483781327430964e-4
4,1,0.10143710121080027
1,4,0.022033057112726614
1,4,0.5012400204785042
1,4,0.2293972809844828
1,3,0.33679489089964837
6,2,0.3010309924968405
1,4,0.4627229931885441
5,7,0.4289261560520731
5,7,0.45100325541425856
1,4,0.45877051190674395
4,1,0.6191590675686639
7,8,0.2817662136079881
5,8,0.3516018763485432
8,5,0.07175503354246823
5,8,0.4513987829751319
8,5,0.0381316796363886
1,4,0.5675843792260773
8,7,0.39639535063725323
4,3,0.23979140809078456
4,3,0.10043535114265013
4,1,0.5911667795170347
5,8,0.3192589215264315
2,3,0.4006506960223946
8,7,0.2867628289911434
4,1,0.3937928510301278
5,3,0.5457577882732244
4,1,0.10415510981382864
3,2,0.21749914548126317
2,6,0.28548696711823185
6,2,0.4534730990370439
6,8,0.3106706962355977
4,1,0.5441563680077244
1,5,0.40669985662344627
5,2,0.3130952665471605
6,8,0.3110815062443066
4,1,0.4992426217006956
6,8,0.3334870801998042
7,8,-0.047097969745649594
8,6,0.5628825931363308
3,1,0.4174734438609374
8,7,0.21294291274211272
5,3,0.04180898351430123
7,8,0.5270479763626424
7,8,0.49267330158383427
5,7,0.45052770645207785
2,3,0.42595597739580243
2,6,0.1464161159180177
2,6,0.41504482473336257
5,3,0.2215115331167882
2,6,0.47776198714208384
5,3,0.2736473316828861
7,5,0.2173962632495329
3,2,0.5185308618504232
4,1,0.1063782595184296
4,1,0.45668017341197836
8,7,0.3477807138966936
5,7,0.3315061678175393
2,6,0.27153197697238857
3,5,0.18240458632225626
4,1,0.4041930844351278
6,2,0.35318916665083727
3,4,0.06511498361324623
3,4,0.4096150413344475
6,2,0.5498706070448487
1,4,0.47453368517835975
5,7,0.6249677586241155
4,1,0.6273490336007759
1,4,-0.01103428174536552
4,3,0.16237037396409104
2,6,0.3289618352176385
6,8,0.17305017607046957
3,2,0.4688571191352476
2,6,0.3299736529115174
2,3,0.428986997442847
6,2,0.5348548710316753
5,2,0.4485949603774452
6,2,0.26314035613572884
3,2,0.5031711271196568
4,1,0.4569862221988595
1,4,0.042458261818629384
4,1,0.6272987546966802
1,3,0.33093962805396887
2,6,0.5912522759363521
1,4,0.537938093965902
6,8,0.568005147407862
1,4,0.4860009937127739
1,3,0.06006765476488042
3,2,0.31329627442128566
6,8,0.3661265110877505
5,7,0.591676771374974
5,8,0.20781127143496664
2,6,0.40559147085519626
1,4,0.1690520273991629
7,5,0.21289471488980188
6,8,0.4958069384261932
6,2,0.5637100946769018
6,2,0.49217762067075593
6,2,0.5626529011928518
6,2,0.546213483262163
6,2,0.5569829512363799
6,2,0.5472627680719271
6,8,0.5827339021847632
5,7,0.20465244400500063
6,2,0.510881756584423
5,7,0.21185293623326162
8,6,0.13732297167613425
6,8,0.3097047222595032
7,8,0.12584617154263752
5,7,0.3612606954269712
4,3,0.38652135474209626
2,3,0.36601109174719443
3,4,0.056515729236141704
6,2,0.5481757398479091
2,3,0.3664547000110149
6,2,0.08121073628416595
8,7,0.19400272024148907
6,2,0.1929484095282272
4,1,0.6090469131017252
1,4,0.48622390082037126
5,2,0.27513634809097165
3,2,0.572970520633151
5,3,0.4711963089643809
5,7,0.42260720423115605
6,8,0.5288395673546676
6,2,0.06411999558415651
5,8,0.5616583015002581
1,4,0.44885971951379755
2,5,0.19329907697576285
7,8,0.12655896791775448
5,7,0.2912717903465491
7,8,0.5212737489784325
6,2,0.5620299991436838
8,7,0.2798124052755687
4,1,0.30402131927757853
1,4,0.37643349314229735
1,4,0.1876125163183382
5,2,0.006682660793395652
5,3,0.30514482183865904
5,8,0.6023458373049339
4,3,0.4467182019322957
4,1,0.3289293879838507
1,4,0.3628062847510739
6,2,0.261673095990002
2,3,0.43608072146123344
2,6,0.5204036960320441
5,7,0.2674272303063803
5,7,0.3743412317121858
5,1,0.5515110971594268
5,3,0.05480307041625302
5,8,0.2943928867199717
6,8,0.4277832686251731
2,3,0.3998129408089427
3,4,0.37142525347163236
8,6,0.45871150708026914
7,5,0.21422595048592646
6,2,0.15969234340995647
4,3,0.4648652886384595
8,6,0.2707665712158853
7,8,0.48745717476932315
5,2,0.21648881585904015
2,3,0.527575346678961
5,7,0.4030692409424668
2,5,0.3440831620261071
7,5,0.20001829999572446
3,4,0.36271209559951545
4,1,0.3207436020165056
4,1,0.4124133488602744
1,3,0.3953026309711593
1,4,0.5485318916715737
6,2,0.3782379453443082
8,6,0.47744718331061387
5,3,0.49592091622477863
6,8,0.5534873315410382
6,8,0.42123353089891263
4,1,0.3406855893490687
2,6,0.5850029694289985
8,5,0.29254260014180167
2,3,0.36016224909310035
3,4,0.259775494629369
3,4,0.38339716245419647
1,4,0.00690626717557067
4,3,0.47353198244998623
4,1,0.2618334671033971
4,1,0.11937363083974258
7,5,0.22282422521766979
5,8,0.025897581524913938
8,7,0.34025888863980347
8,6,0.435914753777174
5,3,0.16308259418681223
2,3,0.4221328472340538
6,2,0.15072035170357506
4,1,0.4010935990782917
4,3,0.09171967904241847
2,6,0.11713131102501713
2,6,0.34841424475931654
8,6,0.5896841755205375
6,2,0.17114396604655452
5,2,0.28322252341702214
3,2,0.5349523245515417
6,2,0.3603423525413052
6,8,0.5417706167852473
8,7,0.5308735151085145
2,3,0.37309269702529757
4,1,0.4887575226388792
1,4,0.40102383069166014
1,4,0.4951372468362089
7,8,0.5132362668040246
3,5,0.24448852962598397
5,3,0.5215018389029189
6,8,0.3174607148250279
1,4,-0.03178469107684071
4,1,0.29099450589661185
2,3,0.39152754295805037
3,4,0.53348680467433085
4,1,0.18540895910050753
4,1,0.2378108274708138
4,1,0.3291688548091944
1,4,0.48009225343016143
6,2,0.20588312454147842
5,7,0.5120495421205771
7,5,0.1672990979073265
5,7,0.581884255673014
1,3,0.263054600433707
5,8,0.4850898832490186
4,1,0.5303602283853983
2,6,0.43793363233383087
3,2,0.5381229456082404
4,1,0.48806931948264126
7,8,0.5031662022836535
4,3,0.5366891122922807
6,8,0.05381910684451364
6,2,0.3733371422603914
4,1,0.6162195070251029
4,1,0.5424330944014173
6,5,0.015395195913836429
5,2,0.25236060739629695
2,3,0.42725114436790046
5,2,0.3214912727478564
2,5,0.11260482852034949
3,2,0.31480265329294693
2,6,0.08129689127592048
3,2,0.1762169772296175
3,5,0.029815719952050707
2,3,0.5691697594178247
5,8,0.6028730078779666
4,1,0.29792963604304085
1,4,0.575303729424308
6,8,0.34180498674544085
7,5,0.4800918022454118
1,4,0.10590471482287628
2,3,0.2929610602135035
7,8,0.42406988086503244
4,1,0.6262207953933601
2,6,0.4370727852116604
6,8,0.5314631282596824
3,5,0.4038958971162259
6,8,0.31040461898142857
3,4,0.35156336966057505
1,5,0.424667029158911
2,3,0.4317644978147353
5,3,0.2575255610663675
6,8,0.4363649793658813
8,7,0.3686186234159805
2,3,0.08399585063947922
2,3,0.4065646065303847
2,6,0.4311521820651088
2,6,0.29154686444052047
1,4,0.5408951949520584
8,7,0.08702023367771743
3,5,0.40245878272777497
2,3,0.35658223293678587
5,1,0.4567569485125732
8,5,0.4641099430308874
2,3,0.35740933306447814
4,1,0.44905892728408847
4,1,0.5852686719694921
1,4,0.3510966995068846
7,5,0.20150835348282506
5,3,0.37595806026345246
3,2,0.07057586499447518
8,7,0.5389202178349154
4,1,0.45158709493494875
6,2,0.5488160182318584
1,4,0.3685361082406382
2,3,0.3291048102291594
4,1,0.5781949543463237
1,4,0.03694600337931564
2,3,0.38464627393927864
6,2,0.17603940536014903
6,8,0.3104231145063538
5,7,0.45072515085360987
2,6,0.5252645172725964
5,3,0.40064453790121896
5,7,0.6119087166168967
4,1,0.6134161204455433
1,4,0.395635211865976
1,4,0.3087392434955583
7,8,0.21644194779884104
7,8,0.1258749326932342
6,8,0.3882477483667409
5,7,0.30672346653743476
5,3,0.5120403926810055
2,3,0.4705711744731406
2,3,0.3857203867313541
3,5,0.4591670252514099
2,3,0.3491967886937051
6,2,0.1586237630994288
5,2,0.24368808848487208
8,5,0.32733955887481764
1,3,0.03977997086025544
6,2,0.51241442508743
4,1,0.5812197670561178
1,4,0.29624825231559043
3,2,0.30413294824716286
2,6,0.19805025691528116
3,4,0.6163608113883675
4,3,0.5029484113831394
4,1,0.3248933876840035
2,3,0.25048482801410693
4,3,0.09526235618457711
4,3,0.44321320078563287
3,4,0.40819936401700674
7,8,0.5231824389118496
7,5,0.2046181123505638
4,3,0.5388504970920243
4,1,0.5527419536023954
3,4,0.3295063926466862
2,6,0.14044042652018512
3,4,0.45322797664286335
6,2,0.11952662173293375
3,2,0.25083244698375534
6,8,0.21622676059190635
8,6,0.04913772565273139
6,2,0.3784667334924366
5,8,0.35113894502166854
5,7,0.14175379562046356
5,3,0.5897171796548558
2,6,0.18347659888477694
6,8,0.30877737316894305
3,5,0.25791623756243787
4,1,0.27615541760373713
1,4,0.11859533157571635
5,1,0.04467721408066046
8,6,0.217660986575547
3,4,0.551940221334091
2,6,0.4214463429549105
5,7,0.23427700505082144
5,3,0.5094534016271539
5,7,0.5313876627308641
4,1,0.6176009544172889
6,2,0.23972566570954573
4,3,0.44939432143017477
4,3,0.2036081165512938
4,3,0.5721188127263382
5,7,0.14279646261565543
2,3,0.31978100559144984
1,4,0.11173182572232784
3,2,0.25351444728451467
8,6,0.5887964362479532
6,2,0.5038939051997404
2,6,0.16175654549944643
2,6,0.5640156485940037
2,6,0.5193873788284067
6,2,0.5620635746490991
1,4,0.004845066934290327
6,8,0.4220778373844867
3,4,0.029643150067199614
5,3,0.04364131494718691
7,8,-0.05656615765163507
7,5,0.44823339949709096
4,1,0.4958271928075919
4,1,0.5312243341538017
6,2,0.10784454405311433
5,3,0.3511117608245446
3,4,0.3599757598633707
1,4,0.33498606610982373
6,8,0.5866114744466518
3,4,0.5086379582160439
7,8,0.45286218902775527
1,4,0.5139654214979724
8,7,0.41131629095262123
5,8,0.1406489965857814
2,6,0.49549665174059665
5,7,0.6094629700057718
6,8,0.4460184274380247
1,4,0.08830362914484216
4,1,0.3927376815604177
7,5,0.2029445359122814
2,6,0.27734577541020594
4,3,0.47798760990711175
4,1,0.12784795485061923
4,1,0.45615513649454575
4,3,0.5679492915537454
4,1,0.5758369130708894
5,8,0.33632335816642395
3,4,0.38706145498644084
6,2,0.564660076456364
6,8,0.28868202999227194
1,4,0.5454909075536865
4,1,0.4299866677171474
8,7,0.5453565565961402
5,1,0.37504113064149297
5,8,0.24042109325549252
7,8,0.124908234130275
7,8,0.12575677657331819
6,8,0.13991759425428005
3,5,0.45234102132209164
8,6,0.07438144334865113
1,4,0.170903584198354
8,6,0.31638491412163916
5,8,0.16197465384470622
3,4,0.3830810572898503
2,3,0.40675804766820667
5,3,0.4159894599070585
8,6,0.6031415744983598
7,5,0.4956882595488745
2,6,0.45271405741929105
8,7,0.25506285413377755
8,7,0.19625473143999866
8,7,0.3368731400930316
2,6,0.4826976872503296
7,8,0.29974538128332195
2,6,0.4007663996407783
8,6,0.559506548599733
3,1,0.3445227097317402
7,8,0.4324619734595402
6,2,0.505945812219414
1,4,0.023770731283339445
8,6,0.3710917072462341
4,1,0.26320117096880086
4,1,0.14534419841166812
6,2,0.448038790430201
6,2,0.23914698258187225
2,3,0.45602432231431045
2,5,0.22666404331524398
6,8,0.1797368894485942
6,2,0.4116791714957286
7,5,0.514928370856006
7,8,0.07130636715575742
4,1,0.5485191634890619
2,3,0.5470169500224198
5,8,0.20911191988867245
5,7,0.6010954299435796
7,8,0.18166548005244668
2,3,0.4834054215074264
7,5,0.1735244401065487
4,1,0.1716367812323545
8,7,0.2739385643685186
2,6,0.5092356338186433
8,7,0.5369393839337732
1,4,0.08600055079215255
7,8,0.18299836792076893
2,6,0.42775771499281756
2,6,0.24250800907259734
6,2,0.15061398132564371
2,6,0.5486458388698282
6,8,0.22329707602282053
5,7,0.5451132891219812
2,3,0.40912165670395356
7,5,0.2080438199788578
8,5,0.5061188401082372
7,8,0.11675796431599313
7,8,0.4897906949977304
5,8,0.059278301076771095
7,8,0.3605392289193257
5,7,0.5089498152519977
7,8,-0.03520450555016427
8,7,0.49157278196311105
8,7,0.16750996886190575
2,6,0.4138635618656969
6,8,0.24347095204262542
4,1,0.26124826268727
2,6,0.29775522802462695
8,6,0.45758831624709073
6,8,0.4852491301128392
6,2,0.29565467465907047
7,5,0.39359956164858445
3,5,0.44382466020152533
1,4,0.2462051031513519
7,5,0.42771738963648215
6,8,0.5015417488489223
2,6,0.5183735839862551
2,3,0.3445209124616877
1,4,0.16223839605880377
5,8,0.25283804457785947
2,6,0.4100273893346315
6,8,0.41718411219650137
8,7,0.25727068643557444
2,6,0.31751220516735257
6,2,0.5538095439684079
2,6,0.5045192855155809
2,6,0.522895724034234
5,3,0.5633971629910844
8,7,0.5280271858316489
8,7,0.2995908265054557
2,3,0.5541568957069082
8,5,0.2713478724823302
8,7,0.3677331894986445
2,6,0.4465882116007886
5,8,0.20159057794639113
2,3,0.4096613949924595
2,5,0.18454732854945477
8,7,0.5656708664009109
7,5,0.2284215920965827
8,5,0.42694210147825545
2,6,0.4877759766965445
4,1,0.2676204227795992
5,8,0.1622319683904835
8,7,0.40373922042099913
8,7,0.5230434097648912
2,6,0.1871349853409952
8,7,0.495371751887768
8,7,0.4865614289156969
2,3,0.38022009349403235
2,6,0.18067147105860493
2,6,0.2978511818401642
8,6,0.2660974036689819
6,2,0.31251921546609684
2,3,0.5748216773231422
7,5,0.4467101533894875
8,7,0.5548395261111576
5,7,0.2962088669456459
8,7,0.5538121595385235
8,7,0.32859840304168353
8,5,0.28944857502627686
2,6,0.5272154755029717
4,1,0.2350414549983542
4,1,0.28477176676286237
1,4,0.14451746760597808
2,6,0.4289404344795044
4,1,0.4738061874795516
1,4,0.49387578077470146
7,8,0.3190711810164514
8,7,0.17622435571759706
8,5,0.43323829795756064
2,6,0.11556183516144532
5,1,0.49451433078703605
7,5,0.27104787970447075
6,2,0.254349931606875
1,4,0.11437645910268616
5,8,0.050270538573556546
3,5,0.5821803437553573
7,5,0.4160043288252533
4,1,0.4691452083735742
6,2,0.5338652863975936
8,7,0.5668603412415034
7,8,0.3900098880995903
4,1,0.2037017441784215
8,7,0.2496634489131719
7,8,0.45189577445907947
8,7,0.5464294758108367
8,7,0.18504535981048037
3,2,0.17572885363323607
8,7,0.5034377324605963
2,6,0.5290629414829434
5,3,0.4472620040943477
3,1,0.36506927257147137
4,1,0.4475713772436979
4,1,0.3341637262582455
7,8,0.0030199006723437777
2,3,0.35841309230486357
4,1,0.3225729090873045
4,1,0.18274032193919465
2,3,0.29468728778667236
7,8,0.272888157512989
7,8,0.4247373422911626
7,8,0.47587506144588965
6,2,0.3712821179014612
7,8,0.49015906715387425
2,6,0.22684346384000798
3,2,0.2757045541659153
3,5,0.08263957369984436
3,5,0.22613938109706175
7,8,0.15048596245669632
5,8,0.09600217523834804
2,6,0.5257309073047981
8,7,0.5050193873814103
2,6,0.290539119891829
4,1,0.20360745673876635
2,6,0.4686827603753074
2,3,0.28465723706390383
1,4,0.5025174268690018
2,3,0.5874986912868355
2,3,0.4143716582624379
6,8,0.42153119131013733
7,8,0.30514763144298274
3,2,0.2563703823595975
2,6,0.3535460691738098
7,8,0.13876992873746768
8,5,0.34111667061786605
8,7,0.3868118758137726
5,7,0.17519976838694318
1,4,0.48585551438363644
6,2,0.3035102287299421
2,6,0.07535739532101565
6,8,0.25730722853321425
2,3,0.4782854869813267
4,1,0.6182047728954626
3,2,0.20788667893075585
8,5,0.33051487956962466
8,6,0.5051244320600983
1,4,0.023134728629200803
2,3,0.47469287001063154
8,7,0.3555083249835551
2,6,0.6084494257234082
7,5,0.44133798191749274
4,1,0.1951791133343873
8,5,0.5231359142943296
7,8,0.13816793152091145
7,5,0.44757374575226805
7,8,0.2838711061999959
2,3,0.6116820127265556
7,8,0.5127699503903673
5,3,0.031730392663880405
5,2,0.34003359261484006
8,7,0.32402723998120875
2,6,0.3955259968943435
2,6,0.5263144654319208
3,2,0.31174158222164866
5,8,0.2989605471494009
2,6,0.1080616549183069
8,5,0.3296361327887235
2,6,0.5437242982910706
2,6,0.5433564972580656
8,7,0.418305840158118
2,3,0.6029327171982903
2,6,0.5474236735552608
2,6,0.5122224369579913
8,5,0.2488679604011645
7,8,0.21550461666266985
8,7,0.27794606962807855
5,8,0.2557032453784269
2,6,0.5163667301090349
4,1,0.19852070727576393
2,6,0.2159140116527443
8,7,0.5313067021060234
2,6,0.12092337490572437
7,5,0.4400153620206401
7,5,0.24598697292608349
2,3,0.40653901856434554
8,7,0.47288924338154265
7,8,0.5157009288622955
6,2,0.3055607079105332
2,3,0.41018192561813044
4,1,0.4168956481092504
7,8,0.4378985054648548
2,3,0.4170747829727555
7,5,0.22955572325125292
1,4,-0.03540819242098462
7,8,0.41777791514853035
1,4,0.29570000756534526
6,2,0.43967140276999905
1,4,0.04831038309278558
8,7,0.3315414439448806
1,4,0.48457098974464274
2,6,0.5182314478624062
7,8,0.4916986662999182
6,2,0.22570650166904432
2,3,0.3674487838464
8,7,0.2708219674262728
5,3,0.07971972516476226
6,8,0.44910070382694395
2,6,0.35481482415838744
2,6,0.5192134906595539
4,1,0.25986133483257273
4,1,0.3395792274919965
7,8,0.201062439642272
3,4,0.35733028313525855
5,8,0.39305520507104613
2,6,0.5395505490918242
2,6,0.5386701099633422
2,6,0.5615840181575996
7,5,0.5239794825698176
3,2,0.14018610678125612
3,2,0.4619168171199469
7,8,0.1752218331359164
4,1,0.6194898389520127
2,3,0.4124519273069269
7,5,0.48681835667561285
8,7,0.3363415415758146
8,7,0.407439971853594
7,5,0.3573825023494359
7,8,0.10341933177060926
5,7,0.24273673900367138
7,8,0.40776843051871936
6,8,0.15513640905023485
2,3,0.3258318612042877
1,4,0.12997107855638398
8,7,0.5178947752002244
7,8,0.19632449812468733
6,8,-0.017659681200670872
8,5,0.21533928429531096
8,7,0.17110097961499837
6,2,0.32773454510144345
5,8,0.2137625790540848
2,3,0.6160269331060606
2,6,0.6080079136653369
5,7,0.5088380566808958
7,8,0.508444598089469
7,8,0.40959415366549384
2,6,0.4195359487361859
7,5,0.10470453706846189
8,7,0.2635400267225287
4,1,0.3055643657095154
7,5,0.2050641915219692
8,5,0.16729436936037426
8,6,0.5427435855378306
8,6,0.4211920003925037
7,5,0.5150548983121531
7,8,0.45273596870320015
8,6,0.5930024868037022
2,3,0.54544542928384
7,8,0.14864469609130676
7,8,0.45472277937217315
6,2,0.19636508404487552
7,8,0.46414986149773113
8,7,0.456176368296408
5,3,0.36927135876557426
6,2,0.5643489201166348
2,6,0.2249945452337238
7,8,0.14153498696738948
1,4,0.42422850534931555
7,5,0.3219765864943677
7,5,0.3381911324264584
7,8,0.48335771426310886
2,6,0.1639775961606677
2,6,0.5114436991872591
8,7,0.4426157099497576
7,8,0.15688942189016197
8,7,0.5441918867393692
7,8,0.5242671632732807
8,7,0.37349689898392224
7,8,0.26503367158232255
2,6,0.2071662150729484
5,8,0.183772523001781
8,7,0.5727739847664498
8,7,0.49009026638827335
2,3,0.27539766464784055
8,6,0.6046430519395657
8,5,0.5320978328998641
8,7,0.33251258122722405
6,2,0.02279238266251684
7,8,0.41505382886794484
6,2,0.34228156199274207
5,2,0.12073881452437184
7,8,0.20665358718403842
2,6,0.5764305638789436
5,7,0.4596722328611977
8,6,0.07943759020922662
2,3,0.5537900423247809
8,7,0.16885103238021
8,5,0.31074474047343625
2,6,0.5316872210829043
7,8,0.48572573363278543
8,7,0.5643747903594617
5,8,0.27057305587216285
2,6,0.5302253125492811
3,1,0.33449435421626417
1,4,-0.05154549841971328
5,3,0.5260918980021927
5,7,0.09387949499991717
2,6,0.614120186572403
3,5,0.5049617079467993
8,6,0.13644259579244553
5,3,0.011173665485742956
7,8,0.4601240286056405
5,7,0.45883734177050123
7,8,0.1801460282975499
8,7,0.5184072974392464
2,6,0.536384780914462
4,1,0.6091554470962912
2,6,0.5366798804024115
4,1,0.46043491708565426
8,7,0.2129006716241613
5,3,0.08620478617446899
6,8,0.29310166390541925
7,8,0.07621421552340119
2,3,0.29285037506383155
1,4,0.35984951040477475
2,3,0.5395076961441874
7,5,0.503790000049966
7,5,0.4430214013070198
8,7,0.44321677214543537
8,7,0.16997073256309486
8,7,0.11089773495946777
3,4,0.07527240049138897
7,8,0.46912169298562256
6,8,0.5319238350708907
2,6,0.5332012964854015
8,7,0.33600638515475334
5,7,0.6330419757598345
2,3,0.42756369141640543
6,8,0.020688779353189805
7,8,0.4877446317588615
5,7,0.2391123698715992
5,3,0.3750903847143525
8,6,0.5117180846840806
7,8,0.35959244292379716
7,8,0.22822285318157565
6,2,0.2565793796797831
7,5,0.4026185322506235
8,5,0.3381418388103598
6,2,0.20515688011767316
8,6,0.5545492772753433
8,6,0.3370309233620566
7,8,0.3816703827336963
7,8,0.42820164812658496
7,8,0.09678645626785884
5,7,0.15055509875537534
7,5,0.3638567701786486
8,6,0.27979669971208737
2,3,0.4614090055891843
7,5,0.2811721710390494
8,7,0.5196589349559507
8,6,0.372821126304275
2,3,0.512384967440599
8,7,0.22936470521291472
5,7,0.5973814596587979
8,7,0.2741463198660598
6,8,0.3257301495571635
7,8,0.1260779819689012
5,3,0.06704969109204624
7,8,-0.07422275811875269
7,5,0.19592165292611413
2,6,0.4502979193888813
2,6,0.10233759570129318
7,8,0.2087736882203863
4,1,0.53734187171234
6,2,0.5520616613121012
6,8,0.23569343819607247
8,6,0.22600592021850255
8,6,0.5736873250420722
8,7,0.26569625517357215
8,7,0.28034357659098097
8,7,0.531698533634007
8,6,0.2889266612361136
3,5,0.021207242885940475
2,3,0.5652961579427901
8,7,0.17500476391403486
2,6,0.5293111463343625
5,7,0.5135129420521399
6,2,0.231386799598928
2,5,0.22873187157535546
4,1,0.307266819492357
1,4,0.4443807121217766
8,7,0.5398407821466349
7,8,0.4598314535649942
8,6,0.44030854289051025
5,8,0.16591303881357514
6,2,0.4594146852972545
6,2,0.15082479372327098
7,8,0.5020684989466191
7,8,0.08374072791332746
8,6,0.3225556417849123
8,5,0.1980013677423118
8,5,0.07634837705172015
8,7,0.2808857133724756
2,6,0.41578094511761965
2,6,0.55723227400226
7,8,0.46439342684909973
8,6,0.3450346888190391
7,8,0.4711603431960767
5,3,0.6087065407958634
8,7,0.5810270577078939
3,4,0.3851840904503691
8,6,0.5750371732013752
8,7,0.17561827352491685
2,6,0.4772578142940908
7,8,0.27368075112315354
7,8,-0.01922918149505086
4,1,0.32191450100146923
3,4,0.6206631480628932
2,6,0.5727707521892514
8,7,0.4340725899419162
8,7,0.4280490917770367
7,5,0.5103660051171212
7,8,0.15374326267856422
2,6,0.020856020814335754
8,7,0.3002496491254145
8,6,0.0399390394319468
8,7,0.11552757954135455
8,7,0.35594323360352514
6,2,0.32974298731463203
7,5,0.25126336200314103
2,6,0.3388777729614038
7,8,0.18128880282044244
8,5,0.30780039347717186
8,6,0.046646706969897714
7,8,0.49325944718216896
3,5,0.1234713873063698
6,2,0.043795250603258985
8,7,0.2360050368961716
7,5,0.48572139089478444
2,6,0.49675811116796437
7,8,0.06601915997007572
5,3,0.5897716856491596
7,8,0.4668922311745757
6,8,0.08304296735480377
3,5,0.05427647614610725
5,7,0.055295265151195865
6,8,0.19299380100713354
2,6,0.4209895230536077
2,6,0.5375615321438814
8,7,0.44161358619635843
2,6,0.0644968541581243
8,7,0.26127801025223213
8,7,0.3358638103199111
3,2,0.030163608710820203
7,5,0.22190348572754665
2,3,0.5480128946577146
8,7,0.509564375438685
8,7,0.31000142423185995
8,6,0.6002974796184305
5,8,0.24911042173517992
8,7,0.33772861647388996
6,8,0.0029222520170783736
1,4,-0.0034531125064632766
7,8,0.49396749950974894
2,6,0.04770585902537516
8,7,0.17748789214592733
8,6,0.5723436212349026
2,3,0.5232195740045937
8,6,0.24747129696298772
8,7,0.4357453988115435
7,5,0.4846174569461621
7,8,0.39659700710715384
8,6,0.5855261434941982
2,6,0.46525811405109874
8,7,0.47520369999810286
4,1,0.2790329676591702
6,2,0.3831608935041958
7,5,0.4924332880125101
4,1,0.3248594539220536
7,5,0.4506458041704769
4,1,0.08471038318354125
6,2,0.15116695205049208
8,6,0.2960876806196525
8,7,0.20196570209570494
8,7,0.11139733709381455
8,7,0.2170948306787604
7,8,0.005726600354717613
7,8,0.497575028833058
7,5,0.5045940655195714
7,8,0.09137244812160172
7,5,0.1644423080877978
8,7,0.5863342121619579
8,6,0.429142315278379
4,1,0.23625574942919222
6,8,0.5300582673514114
8,6,0.6085736780252649
7,8,0.460447487494108
5,8,0.022236944215956025
8,5,0.2968714512938364
7,8,0.21209230932660617
8,7,0.1633512154749027
2,3,0.49640900809781213
8,7,0.5762226267934133
6,2,0.14997877524994124
8,7,0.33396853833481166
8,7,0.12109063068532121
2,3,0.4787916682782045
8,7,0.2873819166641946
8,6,0.5926104197186532
7,8,0.10179918159011095
3,5,0.11105399481259182
7,5,0.49673346507359123
7,8,0.21889249524492535
7,8,0.2209308013215276
6,8,0.12100725020558732
8,6,0.5795331324449864
4,1,0.5529085317884508
8,6,0.6069805983474685
8,7,0.2780823689049772
4,1,0.28831230358986915
3,5,0.23456811545218725
5,2,0.25763369722109886
2,6,0.3422954904515015
5,8,0.16565925709034313
7,8,0.09264079494823081
8,7,0.5901388788772083
8,7,0.5150170734351766
7,8,0.08215074249935843
8,7,0.1131778430943344
4,1,0.328937938668825
2,3,0.54008222706467
2,6,0.14212160946051527
7,5,0.44607219208466775
7,5,0.5155038860783936
5,7,0.5056591514177746
7,5,0.5195877669190506
7,8,0.43704504903566405
8,5,0.43018326144729085
7,8,0.5004616148616868
7,8,0.45030922730157485
6,8,0.41993737775816037
1,4,0.143129798662743
5,1,0.5362679831474753
1,4,0.16045239752361903
4,1,0.387714367181526
5,1,0.5429300468009618
2,3,0.5956543870609167
8,7,0.11730707219354146
8,7,0.30688037882782626
3,1,0.03396595681770698
8,6,0.4216255790358467
8,6,0.4972676756918399
2,6,0.575482838694318
4,1,0.0760298309082641
3,5,0.1660933883992817
8,7,0.2446130689684335
8,7,0.23678779726704766
6,8,0.5849415085527603
8,7,0.3094299854424849
7,8,0.5199761819472848
4,1,0.33745731932427175
8,6,0.5935781168883596
8,7,0.22701820143928042
4,3,0.5485315173710069
1,4,0.2046966607891491
8,7,0.5747271636563326
8,7,0.4041286183395652
1,4,0.29444244327526586
3,4,0.4341910857295645
8,7,0.5257987426941899
8,5,0.5702091914017177
1,4,0.4835838285858415
8,7,0.5604040743734894
8,7,0.45055689952051764
7,8,0.4979660069627651
6,2,0.416862318952698
7,8,0.21862013125973034
7,8,0.17807171791611787
8,7,0.6006366990214522
7,8,0.16449003701421544
3,4,0.43654589879111794
2,3,0.46014031730588234
2,3,0.343237257000026
8,7,0.5524824889886432
8,5,0.039825679167122235
6,2,0.4299447241572988
8,7,0.38493348860196136
4,1,0.3019496428575587
7,8,0.10740649654239093
6,8,0.5674504130304471
1,4,0.57471661445024
8,6,0.45854741111822434
4,1,0.24308323162064477
8,6,0.2873079739205905
7,8,0.22330151098077808
2,6,0.5435026580699845
4,1,0.5339892108233397
4,1,0.5052779627817439
7,8,0.2262599310955749
8,7,0.38986679070293456
7,8,0.17781528674654393
8,7,0.3894416609860284
7,5,0.26137236583978984
2,3,0.4449742885344026
5,7,0.07800450831216996
7,8,0.45294118967868174
2,6,0.5410368633097246
7,8,-0.023914464005670173
8,7,0.5353072567135847
4,1,0.6211543454680468
7,8,0.13483629198776675
8,6,0.08780102049168996
7,8,0.41825823814986096
8,7,0.2381560036718646
7,8,0.48163609818367975
3,2,0.24430839287036862
1,4,0.09228828569632644
2,6,0.1730321292932826
