cluster,word,n,tf,idf,tf_idf
2,selfreported,1.0583824390962915,2.626822360490031e-4,0.28768207245178085,7.556897006284511e-5
2,functionally,0.6371676936033184,1.581400336128198e-4,0.47000362924573563,7.432638972706793e-5
2,beta,2.1816351289595968,5.414647605146287e-4,0.13353139262452257,7.230254352862197e-5
2,hippocampus,1.0091328535133326,2.504588744478178e-4,0.28768207245178085,7.205252806508861e-5
2,neuropathology,1.0080522104132366,2.501906672899718e-4,0.28768207245178085,7.197536967407305e-5
2,nct,2.147124301136319,5.328994432099865e-4,0.13353139262452257,7.115880478066218e-5
2,healthrelated,0.9904097702617396,2.458119517546753e-4,0.28768207245178085,7.071569171420216e-5
2,clinician,2.1123076846732287,5.242582315587481e-4,0.13353139262452257,7.000493175490906e-5
2,minimental,2.111723324314123,5.24113197892166e-4,0.13353139262452257,6.998556520743291e-5
2,acceptability,0.9718358954502585,2.412020614283202e-4,0.28768207245178085,6.938950891134091e-5
2,lobe,0.964710801853624,2.3943366897500202e-4,0.28768207245178085,6.888077410546224e-5
2,hallmark,0.9528640838553903,2.3649340630749674e-4,0.28768207245178085,6.803491324772171e-5
2,cinahl,0.9528120620354719,2.3648049489903537e-4,0.28768207245178085,6.803119886697729e-5
2,consultation,0.949244603012115,2.355950794965758e-4,0.28768207245178085,6.777648072901699e-5
